date,id,text,prediction,hashtags
2020-07-18,1284501811836198912,"@AlexE1789 Die #EU #Schuldenunion ist beschlossene Sache. 

In Bruessel geht es nur noch um eine abgestimmte Erklaerung, welche es jedem der anwesenden Politiker erlaubt, als Gewinner dazustehen.",1,"['eu', 'schuldenunion']"
2020-07-18,1284504622082732032,"@chr_hofer @sebastiankurz Und wenn dem so ist, sollte dem aus #liberal|er Perspektive durchaus entgegengewirkt werden, also Plänen zur #Schuldenunion. Darum geht es mE am #EUCO aber nicht: #Corona hat uns alle am kalten Fuß erwischt, schnelle Hilfe ist angezeigt; d. Rest ist politisches Kleingeld Schlagen",1,"['liberal', 'schuldenunion', 'euco', 'corona']"
2020-07-18,1284391233104883712,So nämlich! #TeamKurz #Schuldenunion https://twitter.com/sebastiankurz/status/1284230785151762433,2,"['teamkurz', 'schuldenunion']"
2020-07-18,1284423401747222530,"@spdde @NowaboFM ""Wir"" müssen schonmal garnichts. #Transferunion nein Danke. Es reicht, wenn die Sozen Binder Geld abziehen.",1,['transferunion']
2020-07-18,1284485713283743747,"@StefanLeifert Tu felix Austria! Österreich hat eindeutig den besseren Kanzler: Sebastian Kurz vertritt immerhin auch deutsche Interessen in Brüssel - das wäre eigentlich Merkels Aufgabe. ""#Wiederaufbau"" auf Kosten der deutschen Steuerzahler. #EU-#Transferunion",1,"['wiederaufbau', 'eu', 'transferunion']"
2020-07-18,1284585849154408448,"@tagesschau Jetzt wollen wieder die Länder Geld ,die schon vor der Krise nicht mit Geld umgehen http://konnten.In Deutschland steigt das Renteneintrittsalter auf 70 und die anderen Länder lachen. #Corona-Hilfen,  #EU, #Eurobonds",1,"['corona', 'eu', 'eurobonds']"
2020-07-18,1284334199533641728,"The Show must go on ....

Lt. #ZDF hat #Frankreich vor d #EU #Treffen bereits € 35Mrd an Zuschuss aus #Wiederaufbaufonds in #Budget berücksichtigt. 

#Deutschland #Schuldenunion
#Berlin #Merkel #Macron

https://www.n-tv.de/21918630",2,"['zdf', 'frankreich', 'eu', 'treffen', 'wiederaufbaufonds', 'budget', 'deutschland', 'schuldenunion', 'berlin', 'merkel', 'macron']"
2020-07-18,1284375156425666561,"@faznet Die Braut ziert sich noch, und treibt den Preis hoch. #Transferunion",1,['transferunion']
2020-07-18,1284560282963128320,"#EU #Merkel #Schuldenunion 
Geht es nur mir so oder kommt es auch anderen hoch, wenn sie das Wort ""Solidarität"" hören ?",0,"['eu', 'merkel', 'schuldenunion']"
2020-07-18,1284441603415912448,"Herr @sebastiankurz! Hören Sie auf, im Namen der ÖsterreicherInnen die Lösung für den Hilfsfonds in der #EU zu verzögern. Ich bin eine Österreichische Steuerzahlerin und ich möchte nicht, daß Sie auch nur eine Minute weiter die Hilfe verzögern! #EUSolidarity heißt die Devise!",0,"['eu', 'eusolidarity']"
2020-07-18,1284510919591108608,@StefanLeifert Um was sonst als #Schuldenunion soll es sonst in #Bruessel gehen?,1,"['schuldenunion', 'bruessel']"
2020-07-18,1284364532824113152,@WDRaktuell Hoffentlich kommt die #Transferunion nicht.,1,['transferunion']
2020-07-18,1284354393689792512,"Diesen Zahn kann ich jedem ziehen!
Wenn #EU, #EZB+#EURO ""überleben wollen müssen"", dann muss es zwangsläufig zu einer #Schuldenunion kommen. Die Folgen werden fürchterlich und von breitester Armut getragen sein, was aber nix macht, weil wir dafür eine geile Gurkenverordnung haben https://twitter.com/sebastiankurz/status/1284230785151762433",1,"['eu', 'ezb', 'euro', 'schuldenunion']"
2020-07-18,1284562590841090051,@511809scotbusi1 @SarahScb In 280 letters?? Where to start? Major #austerity + loss of powers + a bad deal to join #EU Scottish fin sector (and others) will relocate to #UK. The “brain drain” will accelerate A Scottish currency will devalue against the GBP = inflation. &amp; 60% of trade is with #UnitedKingdom,2,"['austerity', 'eu', 'uk', 'unitedkingdom']"
2020-07-19,1284989697736036353,@Pierre_Mthy ANOTHER LIE .... but that doesn't solve your problems if it wasn't the case. So stop with spreading this nonsense over things that bear no reference to the issue at stake: the #Transferunion. WE ARE FED UP with your mis management!,1,['transferunion']
2020-07-19,1284749089444450304,"Für #DanielStelter geht es beim #EUGipfel nur um #Geld und nicht um #Werte oder Steigerung des #Wohlstands durch #Investitionen , sondern um #Umverteilung durch eine bedingungslose #Transferunion die ungerecht + wirkunglos ist. Er fordert #Neustart für #EU + #Euro @thinkBTO https://twitter.com/thinkBTO/status/1284743376311586816",1,"['danielstelter', 'eugipfel', 'geld', 'werte', 'wohlstands', 'investitionen', 'umverteilung', 'transferunion', 'neustart', 'eu', 'euro']"
2020-07-19,1284933472704819200,UN has been corrupted by Islam..Many primitive Arab/Muslim countries are members! UN is irrelevant! #AbandonUN #ExitEU #ProtectDemocracy https://twitter.com/MaureenDalby/status/1284920254922096640,1,"['abandonun', 'exiteu', 'protectdemocracy']"
2020-07-19,1284780382085406720,"@nulleberg Tu felix Austria - #Österreich hat eindeutig den besseren Kanzler! Sebastian #Kurz vertritt immerhin auch deutsche Interessen in Brüssel - das wäre eigentlich Merkels Aufgabe. Angeblicher ""#Wiederaufbau"" auf Kosten der deutschen Steuerzahler wird in Wahrheit: #EU-#Transferunion",1,"['österreich', 'kurz', 'wiederaufbau', 'eu', 'transferunion']"
2020-07-19,1284747156939776006,"@StefanLeifert Ist ja keine #Schuldenunion, wir sollen den linken Geldverschwendern das Geld schenken.",1,['schuldenunion']
2020-07-19,1284806862320402434,"#EU #RecoveryFund #Rettungskredite #vdL #Merkel #Euro #Schuldenunion #Transferunion #EZB #Brüssel #CDU #CSU #AfD

""Das wüssten die aber, die mittleren #Angestellten und #Facharbeiter mit gutem Lohn, dass die #SPD sich vorwiegend um sie kümmert!"" 😈😂

https://www.tichyseinblick.de/kolumnen/blackbox/blackbox-kw-29-little-fires-everywhere-feuer-unterm-dach/",1,"['eu', 'recoveryfund', 'rettungskredite', 'vdl', 'merkel', 'euro', 'schuldenunion', 'transferunion', 'ezb', 'brüssel', 'cdu', 'csu', 'afd', 'angestellten', 'facharbeiter', 'spd']"
2020-07-19,1284781652951040001,"Flat for four Polish migrant workers in the Reich... Germany i mean.
#reich #Germany #Deutschland #slavelabour #Poland #EUSolidarity",0,"['reich', 'germany', 'deutschland', 'slavelabour', 'poland', 'eusolidarity']"
2020-07-19,1284733014707187713,"@StefanLeifert Sie behaupten ernsthaft, niemand wolle die #Schuldenunion?

Welche Agenda haben Sie?",1,['schuldenunion']
2020-07-19,1284814265279447047,"#EU #Merkel #EZB #Rettungskredite #Recoveryfunds #Schuldenunion #Transferunion #Target2 #Euro #Steuern #Steuererhöhugen #Rente #Groko #CDU #CSU #SPD #AfD

Mit #Finnland sind es jetzt schon die sparsamen 5!

#Futschi

https://www.focus.de/politik/ausland/harte-verhandlungen-in-bruessel-wir-bezahlen-frustriert-verlaesst-merkel-um-0-36-uhr-den-eu-gipfel_id_12224523.html",1,"['eu', 'merkel', 'ezb', 'rettungskredite', 'recoveryfunds', 'schuldenunion', 'transferunion', 'target2', 'euro', 'steuern', 'steuererhöhugen', 'rente', 'groko', 'cdu', 'csu', 'spd', 'afd', 'finnland', 'futschi']"
2020-07-19,1284743929724899329,"1 öster. Steuerzahlerin an Kanzler @sebastiankurz:

Vergessen Sie Ihre #Schuldenunion. Wir stehen kurz davor, eine sich selbst verstärkende #Klimakrise auszulösen. Wenn Sie sich für die #NextGeneration interessieren, dann müssen Sie jetzt solidarisch handeln! #RecoveryFund #EUCO https://twitter.com/sebastiankurz/status/1284230785151762433",0,"['schuldenunion', 'klimakrise', 'nextgeneration', 'recoveryfund', 'euco']"
2020-07-19,1284716793353969664,"Kurz haz sich stets gegen die Beteiligung an #Eurobonds ausgesprochen. Derzeit steht er in Verhandlungen, in denen geklärt werden soll, wie es weitergeht.

Wird er umfallen, einer Beteiligung zustimmen und damit österreichisches Steuergelder verschenken?",2,['eurobonds']
2020-07-19,1284666089989795840,"While EU leaders squabble, the Elephant in the Room remains unnoticed via @yanisvaroufakis 
https://www.yanisvaroufakis.eu/2020/07/18/while-eu-leaders-squabble-the-elephant-in-the-room-remains-unnoticed/ #Yanis Varoufakis #EU #auspol #austerity",2,"['yanis', 'eu', 'auspol', 'austerity']"
2020-07-19,1284768247276019712,"Herr Rutte erkennt den #Blender Macron, es grüßt die Fabel vom Fuchs 🦊 und dem Raben, doch der Rabe lässt sich den 🧀 nicht stibitzen. Daher darf Frankreich 🇫🇷 das ✈️ nehmen, oder die Forderung nach einer #Schuldenunion beiseitelegen!? #Europa @cducsubt #Wiederaufbaufonds https://twitter.com/welt/status/1284557374615945216",1,"['blender', 'schuldenunion', 'europa', 'wiederaufbaufonds']"
2020-07-19,1284760804995325957,"#EUCO Gipfel der #EU27 geht weiter: Die #Frugal5 wollen mehr Rabatte für ihre Länder, Kürzungen für #NextGenerationEU &amp; #EUSolidarity nur gegen strenge Auflagen. Orban will #EURuleOfLaw nicht akzeptieren, Polen nicht #EUGreenDeal Ziele. Gute Nachricht: Einigung wollen alle. https://twitter.com/tagesschau/status/1284607964121374720",0,"['euco', 'eu27', 'frugal5', 'nextgenerationeu', 'eusolidarity', 'euruleoflaw', 'eugreendeal']"
2020-07-19,1284868203181674496,"@matikolb @SZ Germany wants everybody else to be the Central Bank of the Euro - except the actual Central bank of the Euro itself; the ECB. THAT is the problem, not ""the frugal 4"" #euco #svpol https://ft.com/content/a1beda5e-5c2d-429e-a095-27728ed2d72b #MerkelMercantilism #Austerity #eurozone",1,"['euco', 'svpol', 'merkelmercantilism', 'austerity', 'eurozone']"
2020-07-20,1285230920480555008,@dpa @weserkurier Hoffentlich kalppt es nicht #Schuldenunion,1,['schuldenunion']
2020-07-20,1285203617025269762,Meine Unterstützung gilt #Kurz. Wir dürfen keine #Schuldenunion zu lassen.,1,"['kurz', 'schuldenunion']"
2020-07-20,1285140346708660224,"Egal wie groß das Geldgeschenk an den Süden der #EU auch sein wird - große Innovationen und Produktionsstätten wird es dort kaum hervorbringen. Es droht sogar die Gefahr, dass das Steuergeld letztlich an Firmen aus Asien wandert.
#EUGipfel #Schuldenunion 

https://www.achgut.com/artikel/der_elefant_im_bruesseler_verhandlungsraum",1,"['eu', 'eugipfel', 'schuldenunion']"
2020-07-20,1285330525234790403,"@TichysEinblick @SPD ist strikt gegen böse Knauserer. Sie liebt es, bundesdeutsche Arbeitnehmer für #EU zu melken. @dieLinke tut es ihr gleich. Armselig.
#Esken 
#Bartsch
#Eurobonds",1,"['eu', 'esken', 'bartsch', 'eurobonds']"
2020-07-20,1285330601617362946,"Habe ich einen #DrittenWeltkrieg verschlafen oder warum nennt es sich #Wideraufbaufond 🤷‍♂️

Oder lässt sich das Paket so besser vermarkten? Klingt wohl besser als #TransferUnion 👌

Einfacher Übergang zum #Lastenausgleich ?

#Euro #EU #EUGipfel #EZB #Wideraufbau",1,"['drittenweltkrieg', 'wideraufbaufond', 'transferunion', 'lastenausgleich', 'euro', 'eu', 'eugipfel', 'ezb', 'wideraufbau']"
2020-07-20,1285178118429388805,Er holt sich Input für die eigene #Schuldenunion https://twitter.com/rudifussi/status/1285174857420943362,2,['schuldenunion']
2020-07-20,1285177822496141312,#Kurz lässt sich in #Brüssel zum Umgang mit der #ÖVP #Schuldenunion beraten,2,"['kurz', 'brüssel', 'övp', 'schuldenunion']"
2020-07-20,1285128582759616512,"Stand up for 🇪🇺 more than ever
#EUSolidarity #StrongerTogether  #NextGenerationEU #RecoveryFund #RecoveryPlan #EUCO
History Teaches Us: more 🇪🇺 than ever 🕊

(if you like it, share it)",0,"['eusolidarity', 'strongertogether', 'nextgenerationeu', 'recoveryfund', 'recoveryplan', 'euco']"
2020-07-20,1285171661864656901,"#EUGipfel #Rettungskredite #Recoveryfunds #Schuldenunion #EU #Transferunion #Target2 #Euro #EZB #vdL #Groko #CDU #CSU #SPD #AfD

""#Merkel und #Macron hätten auf den Tisch gehauen.""

Offensichtlich waren die Widerspenstigen davon tief beeindruckt!😈

https://www.arcor.de/article/Keine-Einigung-in-der-Nacht--EU-Sondergipfel--Bringt-Tag-vier-den-Durchbruch-/hub01-home-news-ausland/9531044",1,"['eugipfel', 'rettungskredite', 'recoveryfunds', 'schuldenunion', 'eu', 'transferunion', 'target2', 'euro', 'ezb', 'vdl', 'groko', 'cdu', 'csu', 'spd', 'afd', 'merkel', 'macron']"
2020-07-20,1285295486765801472,"#Sparsame #Fünf verhindern angemessenes #Hilfspaket :  Wer so etwas schreibt, versteht die #EU nicht. Das Hilfspaket ist kleiner geworden, aber immer noch Ausdruck von #EUSolidarität. #Kleinschreiben kann man das zwar, aber das Paket ist #BesserAlsNichts.",0,"['sparsame', 'fünf', 'hilfspaket', 'eu', 'eusolidarität', 'kleinschreiben', 'besseralsnichts']"
2020-07-20,1285346774194978816,"@GFelbermayr #EU #EZB #Merkel #vdL #Steuerzahler 

Wenn #Corona nicht von allein gekommen wäre,
hätte es aus Sicht der etabl. #Parteien erfunden werden müssen!
Damit begründet man nun, mit Hilfe der #Medien, alles!👇

#Rettungskredite
#Schuldenunion
#Transferunion
#Target2 
#Steuererhöhungen",1,"['eu', 'ezb', 'merkel', 'vdl', 'steuerzahler', 'corona', 'parteien', 'medien', 'rettungskredite', 'schuldenunion', 'transferunion', 'target2', 'steuererhöhungen']"
2020-07-20,1285200256641175552,"@ilona_Liebscher @ntvde_Politik @s_huld Wer lässt sich schon gerne ausnehmen - wie Weihnachtsgans? 
#Schuldenunion #Coronabonds #EUGipfel #EZB",2,"['schuldenunion', 'coronabonds', 'eugipfel', 'ezb']"
2020-07-20,1285128003077406720,"Millionen Deutsche hoffen darauf, von verantwortungsbewussteren EU-Regierungen vor dem völligen Ausbluten gerettet zu werden. 
#EUGipfel #Transferunion #Merkel",1,"['eugipfel', 'transferunion', 'merkel']"
2020-07-20,1285322993686720513,"#ÖVP-Chef Sebastian Kurz hat sein #Österreich wohl angelogen. 

Zumindest hat er nun gemeinsame Schulden mit beschlossen. Dabei sagte er noch, dass es eine #Schuldenunion nicht geben wird. /TN #EUGipfel https://twitter.com/StefanLeifert/status/1285288445330501632",1,"['övp', 'österreich', 'schuldenunion', 'eugipfel']"
2020-07-20,1285283811807371265,"@sebastiankurz Schade, dass Sie und die anderen drei Staatschefs nun doch zum Umfaller wurden! Auch 390 Miliarden Euro Zuschüsse bedeuten eine Schuldenunion! sie wollten genau das verhindern! Ich bin enttäuscht! #eurobonds",1,['eurobonds']
2020-07-21,1285466148260270080,"@HeikoMaas Die #EU zeigt insbesondere, dass Verträge nicht das Papier wert sind, auf dem sie geschrieben wurden. #Schuldenunion",2,"['eu', 'schuldenunion']"
2020-07-21,1285678429216571394,BREAKING: Die @cducsubt nennt sich zur nächsten Bundestagswahl in #Schuldenunion um.,2,['schuldenunion']
2020-07-21,1285535632484433920,"Wenn ein politisches Instrument zum ersten Mal eingesetzt wird, ist der Widerstand meist am größten. Daher wird es natürlich (innerhalb der nächsten 5-10 Jahre) weitere ""gemeinsame"" Schulden geben.

Trotzdem ist es falsch und wird nicht nachhaltig helfen.

#Europe 
#Transferunion",0,"['europe', 'transferunion']"
2020-07-21,1285549463646474242,"1,8 Billionen € für die EU.
#Söder: ""starkes Signal""
#FDP: ""Ergebnis, mit dem man etwas anfangen kann“
#SPD-#Scholz sagte sogar, er freue sich diesen Plan mit seinen Finanzministerkollegen umzusetzen

Für mich einer der dunkelsten Tage in der Geschichte der #EU. #Schuldenunion",2,"['söder', 'fdp', 'spd', 'scholz', 'eu', 'schuldenunion']"
2020-07-21,1285484634025984012,"@markuspreiss Wenn Politiker #Rechtsbruch noch beklatschen und kein #Journalist dem widerspricht - welch trauriger Tag für die #Demokratie! Nun gibt es sie also, die #Schuldenunion, die im Vertrag von #Lissabon ausgeschlossen wurde! Ich schäme mich für diese Kanzlerin und einmal mehr für #ÖRR",1,"['rechtsbruch', 'journalist', 'demokratie', 'schuldenunion', 'lissabon', 'örr']"
2020-07-21,1285670199765729280,"@heutejournal Alles nur Show.
Die #Transferunion wurde besiegelt.
Das Getöse drumherum soll davon ablenken. 
Die #EU ist das Verderben Europas.
Als deutscher Nettosteuerzahlerin bleibt mir nur noch die Hoffnung auf Karma. 
🛁🏨🇨🇭🇨🇵",1,"['transferunion', 'eu']"
2020-07-21,1285468540624162816,"@GuntherSchnabl Vor knapp 10 Jahren haben die wir Haftungen für #EFSF und #ESM unterschrieben, jetzt kommen die jene für den sogenannten #Wiederaufbaufonds dazu. #Haftungsunion #Schuldenunion",2,"['efsf', 'esm', 'wiederaufbaufonds', 'haftungsunion', 'schuldenunion']"
2020-07-21,1285524262066040832,"THEONEANDONLYURSULA!
#ARD #ZDF #BRD #Bundeswehr #Deutschland #AmEnde 
#schulden #debt #disaster #moneyprinting #DEXIT #CDU #CSU #AFD #SPD #Vertrauen #lol #historisch #EUCO #derUntergang #COVIDー19 #Eurobonds #gift #NPO #Macron #BBC #TF1 #Merkel #Rutte #NEXIT #Frexit 
@vonderleyen",2,"['ard', 'zdf', 'brd', 'bundeswehr', 'deutschland', 'amende', 'schulden', 'debt', 'disaster', 'moneyprinting', 'dexit', 'cdu', 'csu', 'afd', 'spd', 'vertrauen', 'lol', 'historisch', 'euco', 'deruntergang', 'covidー19', 'eurobonds', 'gift', 'npo', 'macron', 'bbc', 'tf1', 'merkel', 'rutte', 'nexit', 'frexit']"
2020-07-21,1285490441195073538,"#schuldenunion would it be possible to transfer the debt to China through tariffs? They did this to us, they should pay #euro #eu",1,"['schuldenunion', 'euro', 'eu']"
2020-07-21,1285618942371926016,"Ein #Europa keine #EU!
Drückt man weiter auf die Tube, die Vereinigten Staaten Europas zu bilden, wird es wieder Austritte aus der Union, bis zu kriegerische Auseinandersetzungen geben.
Die Staaten sind noch nicht dazu bereit, also bremsen sie Mal sanft ab!
#Schuldenunion https://twitter.com/vonderleyen/status/1285426574767071232",1,"['europa', 'eu', 'schuldenunion']"
2020-07-21,1285487059973677057,"@welt Gewisses beruhigt für #Deutschland Michel. Vergessen wird die #Schuldenunion , die Erhöhung #EU Beiträge. Betrug bleibt immer Betrug!",1,"['deutschland', 'schuldenunion', 'eu']"
2020-07-21,1285644560119599106,Und bei dieser Gelegenheit hat Merkel uns auch gleich heimlich still und leise #Eurobonds untergejubelt. https://twitter.com/tagesschau/status/1285418803409620993,2,['eurobonds']
2020-07-21,1285652654060900354,"@thinkBTO @welt Und Macron braucht es Geld dringend, denn #Frankreich mutiert mit einer gegenüber 2008 um 30 Prozentpunkte höheren Staatsverschuldung langsam zum kranken Mann Europas. Einer der Gründe, weshalb sich #Macron seit Jahr und Tag für #Eurobonds und andere Instrumente stark macht.",2,"['frankreich', 'macron', 'eurobonds']"
2020-07-21,1285621658481569792,"Ein #Wahlversprechen nach dem anderen wird von der #CDU gebrochen. Scheint so, als wenn #Merkel vor ihrem Abgang Amok läuft. #Schuldenunion @CDU https://twitter.com/CDU/status/1012233488240664577",1,"['wahlversprechen', 'cdu', 'merkel', 'schuldenunion']"
2020-07-21,1285692816254013448,#Corona-Wiederaufbaufonds : „#Große #Risiken“: #Wirtschaftsflügel der #Union warnt vor Einstieg in #Transferunion https://www.handelsblatt.com/politik/deutschland/corona-wiederaufbaufonds-grosse-risiken-wirtschaftsfluegel-der-union-warnt-vor-einstieg-in-transferunion/26023122.html?share=twitter,2,"['corona', 'große', 'risiken', 'wirtschaftsflügel', 'union', 'transferunion']"
2020-07-22,1285898887325196290,"Eurobonds? Nie gehört. 
#Eurobonds #Euro #Merkel #EU #Rettungsschirm #Schuldenunion #Steurgelder #Deutschland #Germany #Corona #Covid19 #Coronakrise #coronavirus
https://www.tagesspiegel.de/politik/kanzlerin-knallhart-merkel-keine-eurobonds-solange-ich-lebe/6802298.html",1,"['eurobonds', 'euro', 'merkel', 'eu', 'rettungsschirm', 'schuldenunion', 'steurgelder', 'deutschland', 'germany', 'corona', 'covid19', 'coronakrise', 'coronavirus']"
2020-07-22,1285959106004738049,"@ZeitW @PPiwi55 @BILD Bösen Gerüchten zufolge mussten die Kriegsschiffe von #Erdogan wegen eines plötzlichen, sehr heftigen #Geldregens Kehrt machen.

#tuerkei #griechenland #krieg #merkel #eu #schuldenunion",1,"['erdogan', 'geldregens', 'tuerkei', 'griechenland', 'krieg', 'merkel', 'eu', 'schuldenunion']"
2020-07-22,1285885791177252866,"@HerrRossi11 @tagesschau Der Trick geht so: Europa=Frieden u. Stabilität u. (künstliches) Wachstum, Zukunft. EU=Europa. EU=Brauchen mehr EU, zentralist. EU. EU=Euro, zunehmend EU=Schuldenhaftung. Weil EU=Frieden =&gt; Willst Du gegen Frieden sein? Also rein in die #Schuldenunion und #Euro um jeden Preis.",2,"['schuldenunion', 'euro']"
2020-07-22,1285818307812175873,"Merkel 2018: Niemand hat die Absicht, eine #Schuldenunion zu errichten - Und wieder hat sie uns angelogen. Ich bin mir sicher, dass uns das System Merkel derzeit auch in Sachen Corona anlügt, dass sich die Balken biegen https://philosophia-perennis.com/2020/07/22/merkel-2018-niemand-hat-die-absicht-eine-schuldenunion-zu-errichten/ via @DrDavidBerger",1,['schuldenunion']
2020-07-22,1285906915294351360,@TichysEinblick Mit einer Bürgschaft steht man für eine fremde Schuld ein. Mit dem Tod des Erblassers erlischt eine von ihm übernommene Bürgschaft nicht. Nachfolgende Generationen treten anstelle des Erblassers in den Bürgschaftsvertrag ein und übernehmen dessen Verpflichtung. #Schuldenunion #EU,1,"['schuldenunion', 'eu']"
2020-07-22,1285957280211636224,"Europe as a whole now has a big chance to come out stronger from the crisis.
About 2 months back, @EU_Commission had proposed #NextGenerationEU recovery fund &amp; now it has the approval from @EUCouncil.
This response draws on the #EUbudget &amp; #EUsolidarity. https://eu.smh.re/PLQ",0,"['nextgenerationeu', 'eubudget', 'eusolidarity']"
2020-07-22,1285859340726001664,"@CDU Echt jetzt?

#Schuldenunion #Steuerdepp",2,"['schuldenunion', 'steuerdepp']"
2020-07-22,1285951332491419652,"#piigs #EUDSSR #Eurobonds 
Der Euro wird bald Geschichte sein, die kommende #Hyperinflation  wird in zerfressen. https://twitter.com/Beatrix_vStorch/status/1285828144025534465",2,"['piigs', 'eudssr', 'eurobonds', 'hyperinflation']"
2020-07-22,1285968937390415872,"Tja und wie man sieht: ""was interessiert mich mein Geschwätz von gestern?"" #Merkel #Europa #EU #Schuldenunion https://twitter.com/CDU/status/1012233488240664577",2,"['merkel', 'europa', 'eu', 'schuldenunion']"
2020-07-22,1285951411302338562,"Erneut hat #Merkel deutschen Wohlstand auf dem Altar der #EU geopfert – als könne man sich Freundschaft erkaufen.
#Wiederaufbaufonds #Schuldenunion

https://think-beyondtheobvious.com/stelters-lektuere/eu-deal-teuer-nutzlos-und-letztlich-den-keim-der-zerstoerung-tragend/",1,"['merkel', 'eu', 'wiederaufbaufonds', 'schuldenunion']"
