date,id,text,prediction,hashtags
2020-02-28,1233331134815186944,"What motivations do #refugees have to join an #entrepreneurship programme? Read our new report about the scale and impact of tailored business startup programmes for refugees worldwide 🌍 ➡️ http://bit.ly/GRES2019

#CFErefugees @FAIRE_Fonds",0,"['refugees', 'entrepreneurship', 'cferefugees']"
2020-02-28,1233345363140120576,#Türkei greift Ziele in #Syrien an und öffnet #Grenzen für #Flüchtlinge #NATO | Telepolis https://www.heise.de/tp/features/Tuerkei-greift-Ziele-in-Syrien-an-und-oeffnet-Grenzen-4670881.html,2,"['türkei', 'syrien', 'grenzen', 'flüchtlinge', 'nato']"
2020-02-28,1233364316402921472,"""Nothing about us without us.” We’re grateful to players of @PostcodeLottery and other donors for their kind support in helping us ensure we #LeaveNoOneBehind when it comes to health care. http://www.sightsavers.org/ppl",0,['leavenoonebehind']
2020-02-28,1233528566547128327,#Turkey-#Greece border as Syrian #Refugees en route to #Europe - https://theglobalherald.com/turkey-greece-border-as-syrian-refugees-en-route-to-europe/307879/ - #Broadcasting #International #London #Moscow #Network #Paris #Russia #RussiaToday #US #Washington,2,"['turkey', 'greece', 'refugees', 'europe', 'broadcasting', 'international', 'london', 'moscow', 'network', 'paris', 'russia', 'russiatoday', 'us', 'washington']"
2020-02-28,1233459965374889985,"@kklein792 Es gibt hier nichts zu sehen.

Der braune 💩 wird bald entfernt.

Wir wissen alle, dass 💩 in den 🗑️

#fcknzs #fckafd #RefugeesWelcome",0,"['fcknzs', 'fckafd', 'refugeeswelcome']"
2020-02-28,1233444454004121600,This is an amazing read about #Turkey’s population and it’s hostility towards #Syrian #Refugees: https://www.swp-berlin.org/10.18449/2020C05/,0,"['turkey', 'syrian', 'refugees']"
2020-02-28,1233357424763031552,LIve from #Syria/#Greece border as #refugees cross #RT_com  https://youtu.be/CUwa6NYTSCY #freedom #HumanRights,0,"['syria', 'greece', 'refugees', 'rt_com', 'freedom', 'humanrights']"
2020-02-28,1233329210506256384,"Warum werden #Deutsche eigentlich regelmäßig #Opfer von solch #sinnloser und tödlicher #Gewalt, wie durch diesen syrischen #Flüchtling?

Sind es #Vorurteile, #Ressentiments, '#Rassismus' oder '#Fremdenfeindlichkeit'?

Das weiß nur der #Täter allein!

https://www.bild.de/regional/sachsen-anhalt/sachsen-anhalt-news/wittenberg-nach-882-tage-steht-der-killer-von-marcus-30-vor-gericht-69085668.bild.html",1,"['deutsche', 'opfer', 'sinnloser', 'gewalt', 'flüchtling', 'vorurteile', 'ressentiments', 'rassismus', 'fremdenfeindlichkeit', 'täter']"
2020-02-28,1233542310551588868,"Ich möchte mal mit Merkel argumentieren: ""Dikatatoren sprechen nur die Sprache der Gewalt"". Jetzt wäre es angepasst Erdoğan ein wenig zurechtzuweisen. Wer mit Menschenleben erpresst sollte nichts in der NATO verloren haben. #refugeeswelcome",0,['refugeeswelcome']
2020-02-28,1233367588161363968,"Thank you for the follow! we rely  on regular donations to help vulnerable families and individuals, click here https://www.paypal.com/gb/fundraiser/charity/133777 or  http://www.positiveactionh.org/donate To offer a spare room to  #refugees in your home  go to http://www.roomforrefugees.com s",0,['refugees']
2020-02-29,1233682008926277632,Using the #Refugees in Turkey as a bargaining chip is the definition of evil - when people mean so little that you don’t even think twice about putting them through more misery,1,['refugees']
2020-02-29,1233845863648288775,"@ZDFheute Es sind Wirtschaftsmigranten, keine #Flüchtlinge!

Es besteht in der Türkei keine Gefahr für Leib und Leben und somit gibt es keinen Fluchtgrund.

In der #Türkei angekommen, sind es keine Flüchtlinge mehr, egal was ihr schreibt um falsches Mitleid zu erzeugen.

Grenzen abriegeln.",1,"['flüchtlinge', 'türkei']"
2020-02-29,1233726176201527297,A whole EU army in #Greece and potential EU support for Turkey's horrendous war in #Syria to keep out a few thousand #refugees ?? Let them in! #caravanofhope https://twitter.com/keeptalkingGR/status/1233700730114134018,0,"['greece', 'syria', 'refugees', 'caravanofhope']"
2020-02-29,1233670801464922113,Fled from #war we do #earn on! We are the #reason for them being #refugees https://twitter.com/CaroRackete/status/1233490001423425536,0,"['war', 'earn', 'reason', 'refugees']"
2020-02-29,1233719461489803265,@David7Weyland @tagesschau #refugeeswelcome trendete erst gestern. Wir waren nie weg,1,['refugeeswelcome']
2020-02-29,1233751207270899712,"@tagesschau 5 von neun blockiert. Wer hat noch nicht, wer will nochmal? #RefugeesWelcome #TeamAvocado #keinenmillimeternachrechts #noafd",1,"['refugeeswelcome', 'teamavocado', 'keinenmillimeternachrechts', 'noafd']"
2020-02-29,1233758143282384896,"Using Syrian #Refugees as a tool to frighten #Europe is not decent way to treat #humans . However, I am happy that maybe this will give some people a new opportunity to start a better life
#Turkey https://twitter.com/Linashamy/status/1233508145546305536",0,"['refugees', 'europe', 'humans', 'turkey']"
2020-02-29,1233755637185683456,"@tagesschau Natürlich verschweigt #Tagesschau, dass die angeblich friedlichen #schutzsuchenden #geflüchteten #Flüchtlinge ständig versuchen gewaltsam und unerkannt die #Grenze zu #Griechenland zu durchbrechen &amp; sich zu fein sind, einen Antrag auf #Schutz in #EU zu stellen
#Syrien #Idlib",0,"['tagesschau', 'schutzsuchenden', 'geflüchteten', 'flüchtlinge', 'grenze', 'griechenland', 'schutz', 'eu', 'syrien', 'idlib']"
2020-02-29,1233836257635192833,@ErikMarquardt #RefugeesWelcome belebe ich mal wieder,1,['refugeeswelcome']
2020-02-29,1233830958375342091,"Mal wieder ganz Aktuell....
#wirschaffendas",2,['wirschaffendas']
2020-02-29,1233669247865425920,Adrift - A refugee fairytale is performing today @CanalRiverTrust @nwmuseum today! | Have you got your tickets #EllesmerePort #Cheshire| Further info via http://www.actiontransporttheatre.org/adrift ...come to see #adrift2020 #theatre #refugee #story #storytelling #ontour @StBernardsep | Ages 8+,0,"['ellesmereport', 'cheshire', 'adrift2020', 'theatre', 'refugee', 'story', 'storytelling', 'ontour']"
2020-02-29,1233658432655368192,"Wenn Menschen zum Spielball der Politik werden. Ich schäme mich für dieses Europa. Es treibt mir die Tränen in die Augen.
#keinmenschistillegal #Erdogan #Refugees https://twitter.com/isabelschayani/status/1233654257607467008",1,"['keinmenschistillegal', 'erdogan', 'refugees']"
2020-02-29,1233821798757752832,36.776 #Flüchtlinge haben bisher die #Türkei über #Edirne verlassen... https://twitter.com/suleymansoylu/status/1233819814428389376,2,"['flüchtlinge', 'türkei', 'edirne']"
2020-02-29,1233714522235510784,Via ⁦@NewYorker⁩ Searing reporting on the corrosion of #dueprocess in various branches of the US government. Any update on the case? The Fight to Save an Innocent #Refugee from Almost Certain Death | The New Yorker https://www.newyorker.com/magazine/2020/01/27/the-fight-to-save-an-innocent-refugee-from-almost-certain-death,0,"['dueprocess', 'refugee']"
2020-02-29,1233834618908020736,"@Heimattreu @nadine_feiler Genau. #unteilbar 💕🥂🍾
Vertreibt die #Neid-🐖en!!!

‼️NIEMANDEM
WIRD
ETWAS
WEGGENOMMEN,
denn alles bezahlt ja der Staat‼️

#Fluechtlingswelle
Kein Mensch ist ein illegaler #Migrant! #hardlove😍",1,"['unteilbar', 'neid', 'fluechtlingswelle', 'migrant', 'hardlove']"
2020-02-29,1233698942526935042,""" #Schamlos benutzt der #türkische #Präsident die #Menschen, um Konzessionen von der #EU zu #erpressen "" ; #Syrien #Erdogan winkt #Flüchtlinge nach #Europa durch https://www.spiegel.de/politik/ausland/tuerkei-erdogan-winkt-fluechtlinge-nach-europa-durch-a-1e975e68-9f0f-49ac-af84-817667101daa via @derspiegel",2,"['schamlos', 'türkische', 'präsident', 'menschen', 'eu', 'erpressen', 'syrien', 'erdogan', 'flüchtlinge', 'europa']"
2020-02-29,1233711671086108672,"Flüchtlinge nach Europa..

Mit Tränengas werden die #Flüchtlinge in #Griechenland begrüßt. 

Willkommen im demokratischen #Europa das die Menschenrechte achtet.
#Erdogan #Syria #Türkei",0,"['flüchtlinge', 'griechenland', 'europa', 'erdogan', 'syria', 'türkei']"
2020-02-29,1233741853616373760,@Freddy2805 @welt @DuezenTekkal Ausgerechnet #DüzenTekkal die PKK/YPG Sympathisanten . Die PKK/YPG alle Araber und Türkmenen aus Nord Syrien vertrieben haben mit Gewalt und Folter... #Syrien #Türkei #Griechenland #Fluechtlinge #EU,1,"['düzentekkal', 'syrien', 'türkei', 'griechenland', 'fluechtlinge', 'eu']"
2020-02-29,1233800868132204548,"#Deutsche werden Bürger 2. Klasse.
#Fluechtlinge damals - Glücksritter heut'. 🤔
#Migrantengewalt #Migranten 
https://www.youtube.com/watch?v=PoJG6AF0Mv4",1,"['deutsche', 'fluechtlinge', 'migrantengewalt', 'migranten']"
2020-02-29,1233701661455126529,"SONGS FOR HUMANITY BENEFIT CONCERT, SATURDAY, FEBRUARY 29

Our choir will perform in an interfaith benefit concert for  @FirstFrndsnjny at 3pm, February 29, at Congregation Kehilat Shalom, 253 Belle Mead Griggstown Road, Belle Mead. Free, Donation welcome #hunterdon #refugee",0,"['hunterdon', 'refugee']"
2020-03-01,1234260122941214720,Europa darf die Griechen jetzt nicht im Stich lassen #niewieder2015 https://twitter.com/andreasmoun/status/1234154143599808516,1,['niewieder2015']
2020-03-01,1234244464463536134,"Also … #Erdogan #Türkei greifen Stellungen in Syrien an. Gleichzeitig lässt #Erdogan #Flüchtlinge auch von Syrien durchmarschieren bis #Griechenland und darüber hinaus. Ich weiß nicht, sollte die #EU #UNO nicht Maßnahmen gegen die Türkei ergreifen?",1,"['erdogan', 'türkei', 'erdogan', 'flüchtlinge', 'griechenland', 'eu', 'uno']"
2020-03-01,1234084342588006401,"@Spugmay @RTErdogan 🖕😷🖕
Why is #Turkey sending #refugees to Europe when they have #Coronovirius victims mixed in with the refugees ????",1,"['turkey', 'refugees', 'coronovirius']"
2020-03-01,1234155089251766273,"#Greece #west #Europe  simple deal support Turkey against butcher Asad! If this was done from day 1 ,all would have been safe and free of trouble .#Turkey #İdlip #Refugees #Refugeesgr",0,"['greece', 'west', 'europe', 'turkey', 'i̇dlip', 'refugees', 'refugeesgr']"
2020-03-01,1234184349031030784,@ZDFheute @JorgBrase @StefanLeifert Türkei kann nicht alleine 25% des Welt-#flüchtlinge beherbergen. Versprochene finanzielle Hilfe haben nie erreicht. Ab jetzt gibt es auch keine Lösung mit Geld.,1,['flüchtlinge']
2020-03-01,1234175244614750209,"Zur Hölle mit #Erdogan. Er hat den #Krieg angefangen, jetzt kann er den alleine auslöffeln! Lasst die #flüchtlinge in die #EU. Das wäre #christlich, #sozial und #human! Und  Tayip kann drohen wie er will! #greece #girechenland #türkei #operationpeacespringfailed",1,"['erdogan', 'krieg', 'flüchtlinge', 'eu', 'christlich', 'sozial', 'human', 'greece', 'girechenland', 'türkei', 'operationpeacespringfailed']"
2020-03-01,1233980263891263488,Memories of a #refugee childhood on the #Cambodia #Thailand border https://southeastasiaglobe.com/memories-of-a-refugee-childhood/,0,"['refugee', 'cambodia', 'thailand']"
2020-03-01,1234187590397571072,"Wer immer noch nicht versteht, warum die #AfD solche Ausmaße annimmt und noch größere Ausmaße in Sicht sind, der hätte heute #berlindirekt sehen sollen. @ABaerbock tut momentan alles, um die #AfD zu stärken. 😒#wirschaffendas!",1,"['afd', 'berlindirekt', 'afd', 'wirschaffendas']"
2020-03-01,1234143706149728257,@tagesthemen @tagesschau Es sind keine #Fluechtlinge sondern illegale #Migranten die sie uns mit eisigen Temperaturen moralisch annötigen möchten #Terroristen #Kriminelle mit denen die #Tuerkei die #EU destabilisieren und politisch erpressen möchte #IStandWithGreece,1,"['fluechtlinge', 'migranten', 'terroristen', 'kriminelle', 'tuerkei', 'eu', 'istandwithgreece']"
2020-03-01,1234074745840205824,EU-Behörde Frontex schickt Verstärkung an griechische Grenze #Griechenland #Flüchtlinge https://www.spiegel.de/politik/ausland/tuerkei-eu-behoerde-frontex-schickt-verstaerkung-an-griechische-grenze-a-c6a57b4c-7ccd-49de-ab8d-2ec3cf9e53d3,2,"['griechenland', 'flüchtlinge']"
2020-03-01,1234092573850914822,"#CAA,#refugees,#DelhiRiots Delhi riots link with protest against CAA have rendered people of riot affected area of Delhi as refugee in their own city &amp; country.  It is really lapse of law &amp; order &amp; result of hatred politics.",0,"['caa', 'refugees', 'delhiriots']"
2020-03-01,1234104925556297728,"#Röttgen liegt schon wieder falsch. Wer aus der #Türkei in die #EU ziehen will ist ein #Migrant. Wenn er keine Genehmigung dazu hat, ein illegaler Migrant und kein #Flüchtling. https://twitter.com/n_roettgen/status/1233709134777856000",1,"['röttgen', 'türkei', 'eu', 'migrant', 'flüchtling']"
2020-03-01,1233927447101480960,"Nach dem #Brexit ist #Grossbritanien ist frei❤️
Leicht vorzustellen, wie glücklich und erleichtert die Briten besonders in diesen Tagen sind, während alle #EU Staaten zittern vor der schlimmsten Welle, die je auf uns zukam.
#noEU #Dexit #Grexit  #RefugeesnotWelcome #NieWieder2015 https://twitter.com/Nigel_Farage/status/1233542140078239744",1,"['brexit', 'grossbritanien', 'eu', 'noeu', 'dexit', 'grexit', 'refugeesnotwelcome', 'niewieder2015']"
2020-03-01,1234164531246616582,"@n_roettgen Zusammenarbeit? Herr Roettgen‼️
Die Türkei 🇹🇷 führt in Syrien 🇸🇾 einen nicht erklärten völkerrechtswidrigen Angriffskrieg. 
Wollen Sie vielleicht eine Münchner Konferenz einberufen? 
#IS #ISIS #Fluechtlingskrise",1,"['is', 'isis', 'fluechtlingskrise']"
2020-03-01,1234122724580241409,"Incredible application @aleksistsipras 

Liana Spyropoulou: ""Residents of Thermi #Lesvos #Greece are telling #Refugees to go away"" https://www.pscp.tv/LSpyropoulou/1vOxwoQpbDoxB",0,"['lesvos', 'greece', 'refugees']"
2020-03-01,1234079596087148545,"@FrankFigliuzzi1 #OpenTheBorders #COVID19 

FEAR FEAR FEAR FEAR FEAR 
@realDonaldTrump better CLOSE OUR BORDERS TO PROTECT AGAINST THE CORONA V. 

https://twitter.com/basedpoland/status/1234068362629713922?s=21 https://twitter.com/BasedPoland/status/1234068362629713922",0,"['opentheborders', 'covid19']"
2020-03-01,1234034138950270976,"@Alma_Zadic So sehr ich mich darüber freute, dass Sie Justizministerin wurden, desto weniger kann ich verstehen, dass Sie in diesen Tagen schweigen. #Turkey #Greece #RefugeesWelcome",0,"['turkey', 'greece', 'refugeeswelcome']"
2020-03-01,1234216910910345218,#greek #terror against #refugees https://twitter.com/Maximilian_Popp/status/1234211833914982400,2,"['greek', 'terror', 'refugees']"
2020-03-01,1234059402421862400,"Uns fehlen die Worte, daher nur: #OpenBorders #FerriesNotFrontex #NoBorder #RefugeesWelcome #abrüsten #Türkei #Erdoğan #Syrien #Refugeesgr #Lesbos #Moria ...",0,"['openborders', 'ferriesnotfrontex', 'noborder', 'refugeeswelcome', 'abrüsten', 'türkei', 'erdoğan', 'syrien', 'refugeesgr', 'lesbos', 'moria']"
2020-03-01,1234107597944508424,"""We are #Christians here!""
#DefendEurope #Lesvos #IStandWithGreece #EuropeUnderAttack #GreeceUnderAttack #RefugeesNOTWelcome #NoWay https://twitter.com/g_christides/status/1234099140793073665",1,"['christians', 'defendeurope', 'lesvos', 'istandwithgreece', 'europeunderattack', 'greeceunderattack', 'refugeesnotwelcome', 'noway']"
2020-03-02,1234601896842874880,"Omar received free Smile Train supported #cleft surgery at Rohingya #refugee camp in Bangladesh.

Since 2002, we have been supporting cleft treatment for patients in Bangladesh, empowering #local hospitals and medical professionals in providing more than 50,000 cleft surgeries.",0,"['cleft', 'refugee', 'local']"
2020-03-02,1234565157780643842,"Bitte keene Gewlat &amp; Hass Aktionen mehr gegen meinen liebn Onkel @FLER Der hat niemand etwas getan - deshalb einfach mal jetze mit dem janzn Hate uffhörnn! DANK
#GewaltIstKeineLösung #RefugeesWelcome #CoronaOutbreak
Geniesst doch einfach ma zur Abwechslung die jute Mukke?!!",1,"['gewaltistkeinelösung', 'refugeeswelcome', 'coronaoutbreak']"
2020-03-02,1234538133477363713,"@NoPlanetB_EU @c_lindner Das ist übertrieben. Die Lage spitzt sich gerade durch die #Erdogan Vorfälle ziemlich zu, dass eine Schlussfolgerung in Form einer erneuten #Fluechtlingskrise plausibel ist. In diesem Fall kann ich  Lindner ausnahmsweise verstehen.",2,"['erdogan', 'fluechtlingskrise']"
2020-03-02,1234557260921286657,"#RefugeesWelcome 

Die Krise heißt niemals Mensch!
Ihre Namen sind #Staat, #Nation und #Kapital!",1,"['refugeeswelcome', 'staat', 'nation', 'kapital']"
2020-03-02,1234402443745689600,"Lasst uns die verzweifelten Menschen, die bereits alles verloren haben, einfach an der griechischen Grenze wegknüppeln, bis sie mit Sprengstoffgürteln wiederkommen!
#Griechenland #Fluechtlinge #Frontex",1,"['griechenland', 'fluechtlinge', 'frontex']"
2020-03-02,1234550957985484805,"#Migranten zerstören Einrichtung einer orthodoxen Kirche auf Lesbos
#GreeceUnderAttack 
#Fluechtlinge 
#MigrantCrisis https://twitter.com/IoannaDementi/status/1234463474341773312",1,"['migranten', 'greeceunderattack', 'fluechtlinge', 'migrantcrisis']"
2020-03-02,1234532127133306880,Es ist nichts geregelt in diesem Land. Nur die weißen Westen der Politiker. Die sind wahrscheinlich auch in Kinderarbeit entstanden. Profitgeil und Nichtskönner. #coronavirus #griechenland #Fluechtlingskrise,1,"['coronavirus', 'griechenland', 'fluechtlingskrise']"
2020-03-02,1234586773034078214,"Meanwhile, #Russia is bombarding #Syria where approximately 500 thousand #children are escaping the #war.
While the #international community is doing absolutely nothing.
What has happened to the #humanity in this world? 😢💔 #RefugeesWelcome #humanrights #Europe 4/4 @EUparliament",0,"['russia', 'syria', 'children', 'war', 'international', 'humanity', 'refugeeswelcome', 'humanrights', 'europe']"
2020-03-02,1234434595615105024,#Refugees stand off with Cape Town's Law Enforcement (@itchybyte),0,['refugees']
2020-03-02,1234509689192316928,Auch wenn es die #AfD sagt muss es nicht falsch sein. #Flüchtlinge https://twitter.com/FWWinterberg/status/1234467014875414528,1,"['afd', 'flüchtlinge']"
2020-03-02,1234591181956358144,"""Die Bereitschaft ist da."" Eine sehr gute Voraussetzung, um jetzt schnell und unbürokratisch zu handeln und zu helfen! Bevor die Situation noch weiter eskaliert wird, als sie es schon wurde. @GoeringEckardt #seebruecke #WirHabenPlatz #refugeesgr #Lesvos https://twitter.com/GoeringEckardt/status/1234520750796738561",0,"['seebruecke', 'wirhabenplatz', 'refugeesgr', 'lesvos']"
2020-03-02,1234582770506035200,"Not ok: https://www.middleeasteye.net/news/refugee-boats-attacked-near-greece-coast-turkey-sea 

#Refugees #BoatPeople",0,"['refugees', 'boatpeople']"
2020-03-02,1234472099542118400,We have spoken with #refugees who are heading to border provinces in the hope of reaching European countries: “I left my job. I didn’t even get my belongings. I should just go.” http://bit.ly/2VBNTO4,0,['refugees']
2020-03-02,1234433175885099008,"EU foreign ministers are to hold an emergency meeting to discuss the worsening #Syria conflict that is driving #Refugees to the bloc’s borders | Euractiv
https://www.euractiv.com/section/global-europe/news/erdogan-drops-the-human-bomb-on-eu/",2,"['syria', 'refugees']"
2020-03-02,1234367809557352448,Neues Humankapital für die Flüchtlingsindustrie durch illegale Einwanderer. #Flüchtlinge,1,['flüchtlinge']
2020-03-02,1234393238326386688,"@heutejournal @ZDFheute @DanielGerlach1 #Erdogan #Fluechtlinge  - Toll und wir erwägen bereits weiteres Geld hinterher zu schieben. Klar ist das reizvoll, aber wir sollten uns keinesfalls weiter in die Abhängigkeit des so zuverlässigen Herrn Erdogan begeben. Nahezu alle anderen Lösungen sind besser als das!",1,"['erdogan', 'fluechtlinge']"
2020-03-02,1234601159643607041,Dieser Tweet von mir hat nichts an Aktualität verloren. 😢😢😢 #Griechenland #RefugeesWelcome,0,"['griechenland', 'refugeeswelcome']"
2020-03-02,1234525945014472704,"Happening now: Managing Director Michael Kessler and Rev. David Hollenbach, S.J., open our event with @GUMigration and @jrsusa featuring Danielle Vella, author of #DyingtoLive, which shares the stories of #refugees from around the world.

#religionanddisplacement",0,"['dyingtolive', 'refugees', 'religionanddisplacement']"
2020-03-02,1234572431811055617,"The problem ... #refugeecrisis
Nazi ideology: ""Wir schaffen das."" #comebackintopower",2,"['refugeecrisis', 'comebackintopower']"
2020-03-02,1234355547287281665,"Go Greeks Go! 
#GreeceUnderAttack @GreeceMFA #RefugeesNOTwelcome #PopeFrancis @Pontifex #RefugeesUnderAttack @Bishopoftyler @England https://twitter.com/BasedPoland/status/1234202341714354177",1,"['greeceunderattack', 'refugeesnotwelcome', 'popefrancis', 'refugeesunderattack']"
2020-03-03,1234770297464770561,"Nur um das jetzt zu verstehen. Wenn ich jetzt meine, Hartz 4 ist zu niedrig und in einem anderen Land gibt es höheres Arbeitslosengeld, ist das ein Fluchtgrund? #WirHabenPlatz #RefugeesWelcome 

Türkei ist ein sicheres Herkunftsland. Das ist illegale Migration.",0,"['wirhabenplatz', 'refugeeswelcome']"
2020-03-03,1234938901871067139,"Russland müsste auch mal was leisten und die Nachbarländer von Syrien.
Die Grenzen müssen zu bleiben , humanitäre Hilfe muss aber geleistet werden von allen Länder der Welt und Deutschland ist nicht die Welt meine lieben Politiker!
#Syrien #Fluechtlinge",0,"['syrien', 'fluechtlinge']"
2020-03-03,1234836021667344385,"An alle, die #RefugeesWelcome plärren ...

Wir haben weder Platz noch Geld für Menschen, die hier nicht her gehören. 

#Deutschland ist jetzt schon zum bersten voll. 
ZB Wohnungs-, Kindergarten- und Krankenhausmangel sind an der Tagesordnung. 

#Griechenland #Türkei https://twitter.com/_Seebruecke_/status/1234736526694768640",1,"['refugeeswelcome', 'deutschland', 'griechenland', 'türkei']"
2020-03-03,1234848989943681031,17 #GlobalGoals for 17 days to 17 March! We are happy to support @Coalition2030IR #TheGreen17 campaign ahead of #StPatricksDay. Let's work together towards a GENIUNE #GlobalGreening #ForPeopleForPlanet able to #LeaveNoOneBehind! @SDGwatcheurope #10toGO #DecadeOfAction #2030isNow https://twitter.com/EamonnCasey5/status/1234518458643210240,0,"['globalgoals', 'thegreen17', 'stpatricksday', 'globalgreening', 'forpeopleforplanet', 'leavenoonebehind', '10togo', 'decadeofaction', '2030isnow']"
2020-03-03,1234891973867298816,@JanDHildebrand @SerapGueler Bei aller (berechtigten) Empörung über Erdogans Erpressungsversuch: Die Türkei hat fast 4 Millionen #Flüchtlinge aufgenommen. Hunderttausende harren an der syrisch-türkischen Grenze aus. Die Europäer haben ihre Hausaufgaben nicht gemacht. Sie wissen wie blödsinnig das ist.,1,['flüchtlinge']
2020-03-03,1234910836776415235,"""Die griechische Regierung hat den Artikel 78 des EU-Vertrags aktiviert, [...] die Europäer in der Pflicht sind, zu unterstützen, wenn es zu Notsituationen an europäischen Außengrenzen kommt."" #Griechenland #Europa #WirHabenPlatz   https://www.gruene.de/artikel/situation-in-griechenland-und-in-der-tuerkei",0,"['griechenland', 'europa', 'wirhabenplatz']"
2020-03-03,1234788322406522881,"Ich frage mich gerade, weil doch alle #WirHabenPlatz und #RefugeesWelcome brüllen: Wo soll ich diese furchterregenden, bärtigen Araber denn alle einquartieren? So viel Platz hab ich hier nun auch wieder nicht.",1,"['wirhabenplatz', 'refugeeswelcome']"
2020-03-03,1234882194545479680,"@Wiesel_Flink @FrauMaja #WirHabenPlatz #RefugeesWelcome

Wie kann man nur so geistlos und dumm sein und das mit einander vergleichen.
Vergleich von Äpfel und Birnen, hat noch nie geklappt.",1,"['wirhabenplatz', 'refugeeswelcome']"
2020-03-03,1234836649722380288,"flüchtlingsaufnahmezahlen, im weltweiten vergleich. man beachte die abwesenheit der ""menschenrechtsländer"" der EU #WirHabenPlatz",0,['wirhabenplatz']
2020-03-03,1234848193210396673,Gibt es in #Leipzig heute  eine #WirHabenPlatz #PlatzNehmen Demo?,2,"['leipzig', 'wirhabenplatz', 'platznehmen']"
2020-03-03,1234801293639737351,"#WirHabenPlatz, #WirSchaffenDas!

Wer ist dieses ""Wir""? Dieses ""Wir"" sollte mit guten Beispiel voran schreiten. Ich möchte dieses ""Wir"" sehen!

Ich sehe nur Heuchler &amp; Prediger!",1,"['wirhabenplatz', 'wirschaffendas']"
2020-03-03,1234769417814396932,"#Flüchtlinge sind nicht das Problem.

Das Problem ist vielmehr, dass es für unsere Bedürftigen zu wenig günstigen Wohnraum und Fürsorge und zu viel Armutslöhne und Verachtung gibt.

Das sollten die #Gutmenschen bedenken, die naiv #WirHabenPlatz oder #RefugeesWelcome twittern.",1,"['flüchtlinge', 'gutmenschen', 'wirhabenplatz', 'refugeeswelcome']"
2020-03-03,1234814899458580482,"#WirHabenPlatz in den Häusern und Wohnungen von überprivilegierten Grünenwählern, die in ihrem Leben noch nichts für dieses Land oder die Gesellschaft geleistet haben.",1,['wirhabenplatz']
