id,date,label
1242409466974343168,2020-03-24 11:14:34+00:00,0.0
1247899016559394820,2020-04-08 14:48:05+00:00,1.0
1237744940635078657,2020-03-11 14:19:24+00:00,3.0
1224372783192465409,2020-02-03 16:43:13+00:00,2.0
1209105481790296070,2019-12-23 13:36:25+00:00,0.0
1188487043518742529,2019-10-27 16:06:06+00:00,1.0
1208550219484286977,2019-12-22 00:50:00+00:00,0.0
1208339278754975745,2019-12-21 10:51:48+00:00,1.0
1236293049602498560,2020-03-07 14:10:06+00:00,1.0
1229731958260891650,2020-02-18 11:38:40+00:00,3.0
1230503551958474752,2020-02-20 14:44:43+00:00,3.0
1190788068866838528,2019-11-03 00:29:34+00:00,0.0
1259557624321802244,2020-05-10 18:55:13+00:00,3.0
1203924745856659457,2019-12-09 06:30:01+00:00,3.0
1169626314493612039,2019-09-05 15:00:18+00:00,2.0
1216773027007991808,2020-01-13 17:24:30+00:00,0.0
1227895744234913792,2020-02-13 10:02:13+00:00,1.0
1177057073550516224,2019-09-26 03:07:29+00:00,2.0
1224780100274515968,2020-02-04 19:41:45+00:00,1.0
1258350438673457152,2020-05-07 10:58:18+00:00,3.0
1238128052544188416,2020-03-12 15:41:45+00:00,0.0
1197533944121573376,2019-11-21 15:15:16+00:00,3.0
1231993795006386177,2020-02-24 17:26:24+00:00,1.0
1193939646037843968,2019-11-11 17:12:48+00:00,2.0
1234498175345528833,2020-03-02 15:17:55+00:00,0.0
1235628531180335105,2020-03-05 18:09:33+00:00,0.0
1249645204656852993,2020-04-13 10:26:48+00:00,0.0
1196860008513835010,2019-11-19 18:37:17+00:00,3.0
1224635331611414529,2020-02-04 10:06:30+00:00,3.0
1222159419242315776,2020-01-28 14:08:06+00:00,3.0
1265350605192790018,2020-05-26 18:34:28+00:00,0.0
1202066822176104448,2019-12-04 03:27:18+00:00,3.0
1250872570137714701,2020-04-16 19:43:55+00:00,2.0
1237821796482768897,2020-03-11 19:24:48+00:00,0.0
1233655676011995136,2020-02-29 07:30:08+00:00,0.0
1254390848336343042,2020-04-26 12:44:18+00:00,2.0
1180737380040531969,2019-10-06 06:51:43+00:00,3.0
1236982335901437952,2020-03-09 11:49:05+00:00,0.0
1243258922347180043,2020-03-26 19:30:00+00:00,0.0
1199649377159204865,2019-11-27 11:21:14+00:00,2.0
1260167603189841928,2020-05-12 11:19:04+00:00,0.0
1236556363192512512,2020-03-08 07:36:25+00:00,3.0
1224780100274515968,2020-02-04 19:41:45+00:00,1.0
1214894356697628674,2020-01-08 12:59:20+00:00,2.0
1252857170351157248,2020-04-22 07:10:01+00:00,3.0
1209469364002578432,2019-12-24 13:42:21+00:00,0.0
1236684278337077248,2020-03-08 16:04:43+00:00,0.0
1198215258239913985,2019-11-23 12:22:33+00:00,2.0
1238423283143499779,2020-03-13 11:14:54+00:00,2.0
1238387349303812096,2020-03-13 08:52:06+00:00,0.0
1264219576633643009,2020-05-23 15:40:09+00:00,1.0
1196560178046484480,2019-11-18 22:45:52+00:00,1.0
1257351599896363009,2020-05-04 16:49:16+00:00,1.0
1170671899422199818,2019-09-08 12:15:05+00:00,0.0
1216917853640761346,2020-01-14 03:00:00+00:00,0.0
1225216496068104192,2020-02-06 00:35:50+00:00,0.0
1237659181714419712,2020-03-11 08:38:38+00:00,0.0
1233381540907945985,2020-02-28 13:20:49+00:00,1.0
1243112379933757440,2020-03-26 09:47:41+00:00,1.0
1196814405574496262,2019-11-19 15:36:04+00:00,0.0
1234435094221291520,2020-03-02 11:07:15+00:00,3.0
1168375298980605952,2019-09-02 04:09:13+00:00,0.0
1247824898048876546,2020-04-08 09:53:33+00:00,1.0
1247732027761266688,2020-04-08 03:44:31+00:00,0.0
1253551711186272261,2020-04-24 05:09:52+00:00,0.0
1242746469775441920,2020-03-25 09:33:42+00:00,3.0
1168300347854610432,2019-09-01 23:11:23+00:00,0.0
1219727726602543109,2020-01-21 21:05:26+00:00,0.0
1220147499169722368,2020-01-23 00:53:27+00:00,0.0
1261905033576296449,2020-05-17 06:22:59+00:00,0.0
1193113437506822144,2019-11-09 10:29:45+00:00,1.0
1213139342975291396,2020-01-03 16:45:33+00:00,1.0
1233758611328901121,2020-02-29 14:19:09+00:00,0.0
1260238222661169152,2020-05-12 15:59:41+00:00,0.0
1226072428704653312,2020-02-08 09:17:00+00:00,0.0
1216417904729653248,2020-01-12 17:53:23+00:00,3.0
1194512757397315585,2019-11-13 07:10:08+00:00,1.0
1203748020015259650,2019-12-08 18:47:47+00:00,0.0
1200799657129119744,2019-11-30 15:32:02+00:00,3.0
1250872570137714701,2020-04-16 19:43:55+00:00,2.0
1243561073527029761,2020-03-27 15:30:38+00:00,0.0
1218199421676068865,2020-01-17 15:52:29+00:00,2.0
1247275584226578438,2020-04-06 21:30:47+00:00,3.0
1201223308596928514,2019-12-01 19:35:29+00:00,0.0
1206909271755104256,2019-12-17 12:09:28+00:00,0.0
1236684278337077248,2020-03-08 16:04:43+00:00,0.0
1209475394316972032,2019-12-24 14:06:19+00:00,1.0
1209189625727725575,2019-12-23 19:10:47+00:00,1.0
1180523040242896896,2019-10-05 16:40:00+00:00,3.0
1226419463265890304,2020-02-09 08:16:00+00:00,0.0
1233823814108229632,2020-02-29 18:38:15+00:00,0.0
1182274538693971969,2019-10-10 12:39:50+00:00,0.0
1223595535455617025,2020-02-01 13:14:43+00:00,0.0
1213620619545370625,2020-01-05 00:37:58+00:00,0.0
1238248433301028872,2020-03-12 23:40:06+00:00,3.0
1246391012886536192,2020-04-04 10:55:48+00:00,1.0
1236346404940939264,2020-03-07 17:42:07+00:00,0.0
1252505079338409986,2020-04-21 07:50:55+00:00,2.0
1237328630113501185,2020-03-10 10:45:08+00:00,2.0
1255008585320484864,2020-04-28 05:38:58+00:00,1.0
1176427506158788609,2019-09-24 09:25:49+00:00,2.0
1198331687714934785,2019-11-23 20:05:12+00:00,3.0
1241894004549193729,2020-03-23 01:06:18+00:00,2.0
1253678086119399424,2020-04-24 13:32:02+00:00,3.0
1247768656617992199,2020-04-08 06:10:04+00:00,2.0
1218844356175466496,2020-01-19 10:35:14+00:00,0.0
1255854085280083982,2020-04-30 13:38:41+00:00,0.0
1196892882952761344,2019-11-19 20:47:55+00:00,0.0
1210665831325151234,2019-12-27 20:56:41+00:00,1.0
1266118388650332171,2020-05-28 21:25:21+00:00,0.0
1234232202826743810,2020-03-01 21:41:02+00:00,0.0
1218844356175466496,2020-01-19 10:35:14+00:00,0.0
1202245354776862720,2019-12-04 15:16:43+00:00,1.0
1206909271755104256,2019-12-17 12:09:28+00:00,0.0
1236556363192512512,2020-03-08 07:36:25+00:00,3.0
1195428275729977344,2019-11-15 19:48:05+00:00,3.0
1233823814108229632,2020-02-29 18:38:15+00:00,0.0
1213387088642469888,2020-01-04 09:10:00+00:00,2.0
1256865593522900992,2020-05-03 08:38:03+00:00,0.0
1233766085373186050,2020-02-29 14:48:51+00:00,0.0
1216674302298394626,2020-01-13 10:52:13+00:00,2.0
1244577632089489408,2020-03-30 10:50:05+00:00,1.0
1185273735449923584,2019-10-18 19:17:34+00:00,0.0
1171042973582266375,2019-09-09 12:49:36+00:00,0.0
1234424327438729217,2020-03-02 10:24:28+00:00,1.0
1190162462890504192,2019-11-01 07:03:37+00:00,3.0
1265058956021583881,2020-05-25 23:15:33+00:00,3.0
1245702911365197824,2020-04-02 13:21:32+00:00,0.0
1219950298048925697,2020-01-22 11:49:51+00:00,3.0
1175533884940967937,2019-09-21 22:14:53+00:00,2.0
1182900562385408000,2019-10-12 06:07:25+00:00,1.0
1222477311787880449,2020-01-29 11:11:18+00:00,1.0
1211436369647751173,2019-12-29 23:58:32+00:00,0.0
1241692809578643457,2020-03-22 11:46:49+00:00,2.0
1179107120907767809,2019-10-01 18:53:39+00:00,0.0
1185273735449923584,2019-10-18 19:17:34+00:00,0.0
1234435094221291520,2020-03-02 11:07:15+00:00,3.0
1177189778359488512,2019-09-26 11:54:48+00:00,3.0
1233868691726532611,2020-02-29 21:36:34+00:00,1.0
1197026900167794688,2019-11-20 05:40:27+00:00,0.0
1214498498768461825,2020-01-07 10:46:21+00:00,0.0
1248256950363738114,2020-04-09 14:30:23+00:00,3.0
1205178441504559117,2019-12-12 17:31:46+00:00,1.0
1250162988335718407,2020-04-14 20:44:17+00:00,1.0
1213015209192804353,2020-01-03 08:32:17+00:00,2.0
1249616061261103106,2020-04-13 08:31:00+00:00,0.0
1256663026163314688,2020-05-02 19:13:07+00:00,0.0
1170349407923056641,2019-09-07 14:53:37+00:00,0.0
1228803534201602048,2020-02-15 22:09:27+00:00,0.0
1251939321789190144,2020-04-19 18:22:48+00:00,2.0
1253994613200883713,2020-04-25 10:29:48+00:00,0.0
1177425112108171264,2019-09-27 03:29:56+00:00,0.0
1205793817309237249,2019-12-14 10:17:03+00:00,1.0
1234498175345528833,2020-03-02 15:17:55+00:00,0.0
1255924225698861057,2020-04-30 18:17:24+00:00,0.0
1237094502336049153,2020-03-09 19:14:48+00:00,1.0
1214573690572201984,2020-01-07 15:45:08+00:00,1.0
1244762399367979008,2020-03-30 23:04:17+00:00,1.0
1197424909795954688,2019-11-21 08:02:00+00:00,0.0
1216292465570918401,2020-01-12 09:34:56+00:00,0.0
1234435094221291520,2020-03-02 11:07:15+00:00,3.0
1252505079338409986,2020-04-21 07:50:55+00:00,2.0
1246770461700247552,2020-04-05 12:03:36+00:00,0.0
1242746469775441920,2020-03-25 09:33:42+00:00,3.0
1266718825191321600,2020-05-30 13:11:17+00:00,0.0
1201467257416749056,2019-12-02 11:44:51+00:00,0.0
1177189778359488512,2019-09-26 11:54:48+00:00,3.0
1202325735236624385,2019-12-04 20:36:08+00:00,1.0
1225216496068104192,2020-02-06 00:35:50+00:00,0.0
1260257991468687361,2020-05-12 17:18:14+00:00,0.0
1258669048482672640,2020-05-08 08:04:20+00:00,1.0
1196443470996627457,2019-11-18 15:02:06+00:00,2.0
1237109738963218433,2020-03-09 20:15:20+00:00,1.0
1260169925362098176,2020-05-12 11:28:17+00:00,0.0
1228047315136581633,2020-02-13 20:04:30+00:00,0.0
1258024273375100928,2020-05-06 13:22:14+00:00,0.0
1199651563469463552,2019-11-27 11:29:55+00:00,0.0
1242409466974343168,2020-03-24 11:14:34+00:00,0.0
1234912421531308033,2020-03-03 18:43:59+00:00,1.0
1267033903371616256,2020-05-31 10:03:17+00:00,1.0
1188120616588759042,2019-10-26 15:50:03+00:00,1.0
1239494647426269185,2020-03-16 10:12:07+00:00,2.0
1180163766396305408,2019-10-04 16:52:22+00:00,3.0
1252505079338409986,2020-04-21 07:50:55+00:00,2.0
1234912421531308033,2020-03-03 18:43:59+00:00,1.0
1205173861895081984,2019-12-12 17:13:34+00:00,0.0
1244277440224071682,2020-03-29 14:57:13+00:00,0.0
1195026542302248960,2019-11-14 17:11:44+00:00,1.0
1225933519752486913,2020-02-08 00:05:02+00:00,2.0
1247860500160970753,2020-04-08 12:15:02+00:00,1.0
1244762399367979008,2020-03-30 23:04:17+00:00,1.0
1216989294444892160,2020-01-14 07:43:53+00:00,3.0
1178685458471161858,2019-09-30 14:58:06+00:00,3.0
1195306713907224577,2019-11-15 11:45:02+00:00,3.0
1235680413034491904,2020-03-05 21:35:42+00:00,2.0
1191289168426610688,2019-11-04 09:40:45+00:00,0.0
1253064845781536768,2020-04-22 20:55:14+00:00,0.0
1182641941437206528,2019-10-11 12:59:45+00:00,2.0
1216674302298394626,2020-01-13 10:52:13+00:00,2.0
1256511167251599360,2020-05-02 09:09:41+00:00,0.0
1200093256308146176,2019-11-28 16:45:03+00:00,0.0
1235456105603452931,2020-03-05 06:44:23+00:00,0.0
1203834621185732608,2019-12-09 00:31:54+00:00,0.0
1255008585320484864,2020-04-28 05:38:58+00:00,1.0
1238614243580264450,2020-03-13 23:53:42+00:00,3.0
1257805841140527108,2020-05-05 22:54:16+00:00,0.0
1189119035780337666,2019-10-29 09:57:25+00:00,0.0
1226146638550511616,2020-02-08 14:11:53+00:00,0.0
1245710152575201281,2020-04-02 13:50:19+00:00,0.0
1259048948305715203,2020-05-09 09:13:55+00:00,3.0
1207320810970636289,2019-12-18 15:24:46+00:00,0.0
1207016207137853440,2019-12-17 19:14:23+00:00,1.0
1175079691692191746,2019-09-20 16:10:05+00:00,0.0
1219942709118500865,2020-01-22 11:19:41+00:00,1.0
1216674302298394626,2020-01-13 10:52:13+00:00,2.0
1251102392260714503,2020-04-17 10:57:09+00:00,1.0
1235907893792329728,2020-03-06 12:39:38+00:00,0.0
1247628964526465026,2020-04-07 20:54:59+00:00,2.0
1236334033338077184,2020-03-07 16:52:58+00:00,1.0
1207320810970636289,2019-12-18 15:24:46+00:00,0.0
1233381540907945985,2020-02-28 13:20:49+00:00,1.0
1210144741523890176,2019-12-26 10:26:04+00:00,1.0
1187799544236523520,2019-10-25 18:34:14+00:00,1.0
1228280138497957888,2020-02-14 11:29:40+00:00,1.0
1201992771319582721,2019-12-03 22:33:03+00:00,0.0
1251758161087913985,2020-04-19 06:22:56+00:00,1.0
1197158116971950080,2019-11-20 14:21:51+00:00,0.0
1253289503088934913,2020-04-23 11:47:57+00:00,3.0
1242045072029421570,2020-03-23 11:06:35+00:00,1.0
1238387349303812096,2020-03-13 08:52:06+00:00,0.0
1234424327438729217,2020-03-02 10:24:28+00:00,1.0
1256511167251599360,2020-05-02 09:09:41+00:00,0.0
1216916582007549952,2020-01-14 02:54:57+00:00,0.0
1249000726744813568,2020-04-11 15:45:53+00:00,0.0
1264440912626753541,2020-05-24 06:19:40+00:00,1.0
1254720487403524097,2020-04-27 10:34:10+00:00,0.0
1255008585320484864,2020-04-28 05:38:58+00:00,1.0
1172369200037253122,2019-09-13 04:39:33+00:00,2.0
1174328481708199939,2019-09-18 14:25:02+00:00,1.0
1256858246603816966,2020-05-03 08:08:51+00:00,3.0
1215628915903029249,2020-01-10 13:38:13+00:00,0.0
1198302823320051718,2019-11-23 18:10:31+00:00,0.0
1264172513224990720,2020-05-23 12:33:08+00:00,0.0
1256126885035233281,2020-05-01 07:42:41+00:00,1.0
1230122410407550976,2020-02-19 13:30:11+00:00,3.0
1240298965528006656,2020-03-18 15:28:11+00:00,1.0
1250465221166202882,2020-04-15 16:45:15+00:00,3.0
1197272807555698690,2019-11-20 21:57:36+00:00,2.0
1215768308357705728,2020-01-10 22:52:07+00:00,1.0
1234424327438729217,2020-03-02 10:24:28+00:00,1.0
1185601811916279808,2019-10-19 17:01:14+00:00,0.0
1254720487403524097,2020-04-27 10:34:10+00:00,0.0
1223018557052792832,2020-01-30 23:02:01+00:00,3.0
1208511753426022400,2019-12-21 22:17:09+00:00,1.0
1250872570137714701,2020-04-16 19:43:55+00:00,2.0
1233655676011995136,2020-02-29 07:30:08+00:00,0.0
1262774963095973889,2020-05-19 15:59:47+00:00,1.0
1237094502336049153,2020-03-09 19:14:48+00:00,1.0
1204335285515038720,2019-12-10 09:41:22+00:00,1.0
1239630320938274817,2020-03-16 19:11:14+00:00,0.0
1230127904429920256,2020-02-19 13:52:01+00:00,0.0
1169582479143034880,2019-09-05 12:06:07+00:00,3.0
1258158305735819267,2020-05-06 22:14:50+00:00,3.0
1258808681279389697,2020-05-08 17:19:11+00:00,0.0
1258242882537996289,2020-05-07 03:50:54+00:00,1.0
1214145804983840769,2020-01-06 11:24:52+00:00,0.0
1192012133275488257,2019-11-06 09:33:33+00:00,0.0
1204069541405495296,2019-12-09 16:05:23+00:00,0.0
1216916582007549952,2020-01-14 02:54:57+00:00,0.0
1169889180328939520,2019-09-06 08:24:50+00:00,2.0
1216773027007991808,2020-01-13 17:24:30+00:00,0.0
1220754793188204544,2020-01-24 17:06:37+00:00,3.0
1251650344968429575,2020-04-18 23:14:31+00:00,3.0
1234232202826743810,2020-03-01 21:41:02+00:00,0.0
1245664784307150848,2020-04-02 10:50:02+00:00,0.0
1211339501131485186,2019-12-29 17:33:37+00:00,2.0
1183427141163200512,2019-10-13 16:59:52+00:00,1.0
1264440912626753541,2020-05-24 06:19:40+00:00,1.0
1235219408953446402,2020-03-04 15:03:51+00:00,2.0
1231993795006386177,2020-02-24 17:26:24+00:00,1.0
1247899016559394820,2020-04-08 14:48:05+00:00,1.0
1195046382752673794,2019-11-14 18:30:35+00:00,2.0
1208878789629009922,2019-12-22 22:35:37+00:00,3.0
1253678086119399424,2020-04-24 13:32:02+00:00,3.0
1231993795006386177,2020-02-24 17:26:24+00:00,1.0
1192402955594555392,2019-11-07 11:26:33+00:00,3.0
1247275584226578438,2020-04-06 21:30:47+00:00,3.0
1168455863104942080,2019-09-02 09:29:21+00:00,0.0
1261599670146605056,2020-05-16 10:09:35+00:00,0.0
1188120616588759042,2019-10-26 15:50:03+00:00,1.0
1247821889994657792,2020-04-08 09:41:36+00:00,0.0
1189251466227343361,2019-10-29 18:43:39+00:00,2.0
1260238222661169152,2020-05-12 15:59:41+00:00,0.0
1246154490610364417,2020-04-03 19:15:57+00:00,0.0
1256530824478052352,2020-05-02 10:27:48+00:00,2.0
1238423283143499779,2020-03-13 11:14:54+00:00,2.0
1256197177476603906,2020-05-01 12:22:00+00:00,3.0
1266718825191321600,2020-05-30 13:11:17+00:00,0.0
1235918382295367680,2020-03-06 13:21:19+00:00,1.0
1223018557052792832,2020-01-30 23:02:01+00:00,3.0
1181236372243439617,2019-10-07 15:54:32+00:00,3.0
1205537667934502917,2019-12-13 17:19:12+00:00,0.0
1244577632089489408,2020-03-30 10:50:05+00:00,1.0
1201574309417963520,2019-12-02 18:50:14+00:00,3.0
1189563404714950657,2019-10-30 15:23:11+00:00,0.0
1208104524801544192,2019-12-20 19:18:58+00:00,1.0
1186318791187357703,2019-10-21 16:30:15+00:00,1.0
1260907119521431553,2020-05-14 12:17:38+00:00,3.0
1261991218487136257,2020-05-17 12:05:27+00:00,1.0
1191445841061568518,2019-11-04 20:03:19+00:00,0.0
1238385959131021313,2020-03-13 08:46:35+00:00,3.0
1210230286207930368,2019-12-26 16:05:59+00:00,3.0
1263481351346499588,2020-05-21 14:46:43+00:00,1.0
1186782935611006978,2019-10-22 23:14:35+00:00,1.0
1236740896869277700,2020-03-08 19:49:42+00:00,0.0
1256126885035233281,2020-05-01 07:42:41+00:00,1.0
1225216496068104192,2020-02-06 00:35:50+00:00,0.0
1263481351346499588,2020-05-21 14:46:43+00:00,1.0
1245001093735747586,2020-03-31 14:52:46+00:00,0.0
1192012133275488257,2019-11-06 09:33:33+00:00,0.0
1259796191459622912,2020-05-11 10:43:12+00:00,1.0
1190917842503376896,2019-11-03 09:05:14+00:00,1.0
1261402222870450176,2020-05-15 21:05:00+00:00,3.0
1267046249213104128,2020-05-31 10:52:21+00:00,1.0
1182041888716726272,2019-10-09 21:15:22+00:00,0.0
1264440912626753541,2020-05-24 06:19:40+00:00,1.0
1256537111148351489,2020-05-02 10:52:47+00:00,0.0
1195306713907224577,2019-11-15 11:45:02+00:00,3.0
1206157941176487936,2019-12-15 10:23:57+00:00,3.0
1187813309535457287,2019-10-25 19:28:56+00:00,0.0
1231979399123210240,2020-02-24 16:29:12+00:00,0.0
1217598544821071873,2020-01-16 00:04:49+00:00,3.0
1198182286920945664,2019-11-23 10:11:33+00:00,0.0
1192779449923751936,2019-11-08 12:22:36+00:00,0.0
1195306713907224577,2019-11-15 11:45:02+00:00,3.0
1202878553555124224,2019-12-06 09:12:50+00:00,1.0
1239894001878171648,2020-03-17 12:39:00+00:00,3.0
1185601811916279808,2019-10-19 17:01:14+00:00,0.0
1184733784685469696,2019-10-17 07:32:00+00:00,0.0
1185208499908829184,2019-10-18 14:58:21+00:00,1.0
1252269346526765059,2020-04-20 16:14:12+00:00,0.0
1183335484040400898,2019-10-13 10:55:39+00:00,0.0
1255924225698861057,2020-04-30 18:17:24+00:00,0.0
1227895744234913792,2020-02-13 10:02:13+00:00,1.0
1260624202945622016,2020-05-13 17:33:25+00:00,2.0
1219373096529989633,2020-01-20 21:36:15+00:00,3.0
1228470490039308290,2020-02-15 00:06:03+00:00,0.0
1182641941437206528,2019-10-11 12:59:45+00:00,2.0
1180737380040531969,2019-10-06 06:51:43+00:00,3.0
1263481351346499588,2020-05-21 14:46:43+00:00,1.0
1201537642430685198,2019-12-02 16:24:32+00:00,3.0
1187813309535457287,2019-10-25 19:28:56+00:00,0.0
1265213624454459392,2020-05-26 09:30:09+00:00,3.0
1226983827681226753,2020-02-10 21:38:35+00:00,0.0
1238219021339840512,2020-03-12 21:43:14+00:00,3.0
1215184155992121344,2020-01-09 08:10:54+00:00,2.0
1209000572248035328,2019-12-23 06:39:33+00:00,0.0
1237245746128343040,2020-03-10 05:15:47+00:00,1.0
1237744940635078657,2020-03-11 14:19:24+00:00,3.0
1255008585320484864,2020-04-28 05:38:58+00:00,1.0
1249645204656852993,2020-04-13 10:26:48+00:00,0.0
1237255096024653830,2020-03-10 05:52:56+00:00,1.0
1230872650517565440,2020-02-21 15:11:23+00:00,0.0
1214970262933954562,2020-01-08 18:00:58+00:00,3.0
1197026900167794688,2019-11-20 05:40:27+00:00,0.0
1230127904429920256,2020-02-19 13:52:01+00:00,0.0
1174639919114985472,2019-09-19 11:02:35+00:00,0.0
1194600049302478848,2019-11-13 12:57:01+00:00,0.0
1254866172366819328,2020-04-27 20:13:04+00:00,0.0
1236639468175724544,2020-03-08 13:06:39+00:00,1.0
1190340886414188548,2019-11-01 18:52:37+00:00,2.0
1208550219484286977,2019-12-22 00:50:00+00:00,0.0
1189119035780337666,2019-10-29 09:57:25+00:00,0.0
1259009938824867840,2020-05-09 06:38:55+00:00,0.0
1237662161767292928,2020-03-11 08:50:28+00:00,0.0
1192785338676023296,2019-11-08 12:46:00+00:00,0.0
1215184155992121344,2020-01-09 08:10:54+00:00,2.0
1197469840052756487,2019-11-21 11:00:32+00:00,1.0
1177189778359488512,2019-09-26 11:54:48+00:00,3.0
1246110013766144002,2020-04-03 16:19:13+00:00,1.0
1201654418330050560,2019-12-03 00:08:33+00:00,0.0
1184467277229547522,2019-10-16 13:52:59+00:00,0.0
1193113437506822144,2019-11-09 10:29:45+00:00,1.0
1237094502336049153,2020-03-09 19:14:48+00:00,1.0
1252512702024613888,2020-04-21 08:21:13+00:00,2.0
1182392222794342400,2019-10-10 20:27:28+00:00,0.0
1191713772991385602,2019-11-05 13:47:59+00:00,3.0
1249645204656852993,2020-04-13 10:26:48+00:00,0.0
1259138571077910531,2020-05-09 15:10:03+00:00,1.0
1179107120907767809,2019-10-01 18:53:39+00:00,0.0
1244323225284358149,2020-03-29 17:59:09+00:00,1.0
1265350605192790018,2020-05-26 18:34:28+00:00,0.0
1174079917597843457,2019-09-17 21:57:20+00:00,3.0
1253790986976874496,2020-04-24 21:00:40+00:00,0.0
1208164182903984129,2019-12-20 23:16:02+00:00,0.0
1203570836852166661,2019-12-08 07:03:43+00:00,1.0
1189994634384199681,2019-10-31 19:56:44+00:00,0.0
1192241147990724609,2019-11-07 00:43:35+00:00,0.0
1245710152575201281,2020-04-02 13:50:19+00:00,0.0
1210144741523890176,2019-12-26 10:26:04+00:00,1.0
1192259096688414731,2019-11-07 01:54:54+00:00,0.0
1249030965227327488,2020-04-11 17:46:02+00:00,2.0
1257026954638888966,2020-05-03 19:19:15+00:00,3.0
1183335484040400898,2019-10-13 10:55:39+00:00,0.0
1218280939400388608,2020-01-17 21:16:25+00:00,3.0
1196791998520406016,2019-11-19 14:07:02+00:00,1.0
1206545295687012352,2019-12-16 12:03:09+00:00,1.0
1244547364901158912,2020-03-30 08:49:49+00:00,1.0
1189251466227343361,2019-10-29 18:43:39+00:00,2.0
1192466729152192512,2019-11-07 15:39:57+00:00,2.0
1219235514836049921,2020-01-20 12:29:33+00:00,1.0
1250315688423460866,2020-04-15 06:51:04+00:00,1.0
1204115388449075204,2019-12-09 19:07:34+00:00,1.0
1245302507854839812,2020-04-01 10:50:29+00:00,3.0
1263415297115131904,2020-05-21 10:24:14+00:00,3.0
1248705479687262208,2020-04-10 20:12:40+00:00,1.0
1219942709118500865,2020-01-22 11:19:41+00:00,1.0
1236684278337077248,2020-03-08 16:04:43+00:00,0.0
1237821796482768897,2020-03-11 19:24:48+00:00,0.0
1238219021339840512,2020-03-12 21:43:14+00:00,3.0
1168798927077945344,2019-09-03 08:12:34+00:00,1.0
1170812873297354753,2019-09-08 21:35:16+00:00,2.0
1234927432236503040,2020-03-03 19:43:38+00:00,0.0
1170662475055927297,2019-09-08 11:37:38+00:00,1.0
1233381540907945985,2020-02-28 13:20:49+00:00,1.0
